Trace
Swept SA
A.14.59,N9000A
54872600,-64.4894402091913
55072500,-65.0843480967874
55272400,-64.810741277511
55472300,-65.237056929763
55672200,-64.5008042231662
55872100,-64.6138819139072
56072000,-64.1804174097298
56271900,-64.0234094778671
56471800,-65.2613961872476
56671700,-64.5325218492552
56871600,-64.8447993410537
57071500,-65.1090331493556
57271400,-64.6123015865022
57471300,-64.4561751579647
57671200,-64.8860029608797
57871100,-64.8169026276855
58071000,-65.0723078943548
58270900,-64.8769307132802
58470800,-64.9159613754736
58670700,-64.7596023230022
58870600,-64.8380151898397
59070500,-64.5671061236116
59270400,-65.0933049791756
59470300,-64.5583440674354
59670200,-65.1186140732441
59870100,-64.4788072618641
60070000,-64.6581575745082
60269900,-65.17570915793
60469800,-64.3218326651982
60669700,-64.306981772461
60869600,-64.4060905477262
61069500,-64.1296600606699
61269400,-64.9608652579218
61469300,-64.8000542343008
61669200,-63.9182516866417
61869100,-64.1564263486876
62069000,-64.3231893552177
62268900,-63.5472967000286
62468800,-64.7660602310624
62668700,-64.400017648021
62868600,-64.9604798059778
63068500,-64.3451683544823
63268400,-64.4095969289783
63468300,-64.545370787308
63668200,-63.9191970630015
63868100,-64.30360570339
64068000,-64.7575758110185
64267900,-64.4740440765578
64467800,-64.20996321696
64667700,-64.0379387644044
64867600,-63.8514207127691
65067500,-64.2729477147317
65267400,-64.2921502714399
65467300,-64.8280991424664
65667200,-64.3426627948273
65867100,-64.6322308926669
66067000,-63.4791055085291
66266900,-64.1108291802322
66466800,-64.1492683836193
66666700,-63.9068192457311
66866600,-63.7060543305935
67066500,-63.3505447032586
67266400,-63.5348270932562
67466300,-62.5825462443446
67666200,-63.2096244873633
67866100,-63.0821552583929
68066000,-63.3357719615339
68265900,-62.6658124056771
68465800,-62.6710660947872
68665700,-62.8088930156778
68865600,-61.9037270601719
69065500,-62.1292316894276
69265400,-61.5417803071999
69465300,-61.4751980347893
69665200,-61.0890154901456
69865100,-59.976895780692
70065000,-59.0106161899512
70264900,-55.1506881666429
70464800,-48.3511048639311
70664700,-40.7940157411084
70864600,-34.5907562118655
71064500,-29.7056770442509
71264400,-26.0161179684444
71464300,-23.3699699482619
71664200,-21.6937533858658
71864100,-21.0293037290613
72064000,-21.1979978968674
72263900,-22.571721708133
72463800,-24.8371683821642
72663700,-28.0784017716126
72863600,-32.4008569339023
73063500,-37.7237173067076
73263400,-44.6716778344848
73463300,-52.3827680539494
73663200,-57.8756709710245
73863100,-59.8307206455159
74063000,-60.3915740085633
74262900,-60.6718895267574
74462800,-60.9144785273252
74662700,-61.7169619732234
74862600,-61.4665578119757
75062500,-61.9303017559752
75262400,-62.9217174418674
75462300,-62.208395343798
75662200,-62.4410982289576
75862100,-62.3565227790798
76062000,-62.9570671843254
76261900,-63.5738207848646
76461800,-62.8040212638918
76661700,-62.7220090428614
76861600,-60.9624320727988
77061500,-57.5792184820736
77261400,-55.2763018160354
77461300,-53.2448497624235
77661200,-52.7099270340934
77861100,-52.2597511999982
78061000,-52.505108671268
78260900,-54.3406829314026
78460800,-56.3243376834292
78660700,-59.6367293517652
78860600,-62.0576657697643
79060500,-63.4481251391404
79260400,-64.1988969163117
79460300,-64.5172661170695
79660200,-64.3282904134736
79860100,-64.3729295862425
80060000,-64.8816279518433
80259900,-64.3437739487679
80459800,-63.9499159545251
80659700,-64.4745092440962
80859600,-64.16494606267
81059500,-64.1906897123135
81259400,-64.0482849235222
81459300,-63.9578555797271
81659200,-63.7579068240591
81859100,-63.8823452933362
82059000,-63.9012608983209
82258900,-63.7056369734185
82458800,-63.9895219146897
82658700,-63.9490802949742
82858600,-64.3045491384685
83058500,-64.6964035781536
83258400,-64.2469683090613
83458300,-64.2827226154855
83658200,-64.6565330918446
83858100,-64.9166584596585
84058000,-65.4911041197622
84257900,-64.6548139892652
84457800,-65.1095745808245
84657700,-64.7468022007219
84857600,-64.8508090286584
85057500,-65.1193846680884
85257400,-64.5893100024457
85457300,-64.4615997430388
85657200,-64.7486834244366
85857100,-64.4503992619127
86057000,-64.9762809557158
86256900,-64.9508137651217
86456800,-65.102367372497
86656700,-64.4542460356901
86856600,-64.7294804284343
87056500,-65.219949279321
87256400,-65.0586592049147
87456300,-64.6621728676992
87656200,-64.572122674763
87856100,-64.1120328205271
88056000,-64.4168923175455
88255900,-65.2532787278375
88455800,-64.7557719833757
88655700,-65.4469320922305
88855600,-64.6826403911828
89055500,-64.8454966264142
89255400,-64.9379317872707
89455300,-64.8689090144787
89655200,-64.1798759705989
89855100,-64.5301241332519
90055000,-65.1224780291025
90254900,-65.0153084350085
90454800,-65.1181752543209
90654700,-65.0895484521614
90854600,-64.5058252203067
91054500,-64.4186837666855
91254400,-64.952979937152
91454300,-65.5901332977383
91654200,-64.3585201529589
91854100,-65.5118329638921
92054000,-64.2407111693805
92253900,-64.4015705122135
92453800,-64.6527754545799
92653700,-65.3313025775473
92853600,-65.0440105042748
93053500,-65.1778265607302
93253400,-65.3490205174593
93453300,-65.1127526152251
93653200,-65.3690702510894
93853100,-64.9232647146462
94053000,-65.1775659136614
94252900,-65.2155159038388
94452800,-64.8148175648303
94652700,-65.4821027069648
94852600,-64.2502823607376
95052500,-64.6478406166633
95252400,-64.6338620361995
95452300,-64.443655844443
95652200,-65.3990832161963
95852100,-65.1363053108168
96052000,-65.5522677009471
96251900,-65.4918875933725
96451800,-64.9489627816154
96651700,-65.1441679760423
96851600,-64.927105630853
97051500,-64.9137920685791
97251400,-65.1946126392673
97451300,-64.7771125908281
97651200,-64.7459167718629
97851100,-64.731572194922
98051000,-65.0754160991432
98250900,-65.4612190373924
98450800,-64.7214396152878
98650700,-65.14962226574
98850600,-64.9280274414356
99050500,-65.5074105060347
99250400,-64.7429674099238
99450300,-65.0335441298826
99650200,-64.7114235326227
99850100,-64.7519195075816
100050000,-64.5964421009948
100249900,-65.4485578295447
100449800,-64.8395554401606
100649700,-64.255735371972
100849600,-66.1420025747186
101049500,-64.7744576773533
101249400,-64.8794208444945
101449300,-64.7530916182534
101649200,-65.0832355981816
101849100,-64.2948308269728
102049000,-64.6510181450775
102248900,-64.9043239910953
102448800,-65.2315513660337
102648700,-64.9404048345788
102848600,-64.8836737875244
103048500,-64.8230994232748
103248400,-65.0373217307299
103448300,-64.7205334841292
103648200,-65.0313845651229
103848100,-64.2055916878702
104048000,-64.9735200896602
104247900,-65.0273369880088
104447800,-65.4698663735836
104647700,-65.1290296383157
104847600,-64.4550968866681
105047500,-64.8247172491576
105247400,-64.6872176668176
105447300,-65.2376232831009
105647200,-65.1919046914952
105847100,-65.0634329439399
106047000,-64.9211598943249
106246900,-64.9700464223218
106446800,-64.9518077659152
106646700,-65.0123733589791
106846600,-64.768378827142
107046500,-65.1449915925846
107246400,-64.6007871539691
107446300,-64.0849144424112
107646200,-63.2168652329923
107846100,-63.3764401313063
108046000,-63.7540644467955
108245900,-63.9641012060666
108445800,-64.7069245193823
108645700,-64.797105035576
108845600,-64.6481980606799
109045500,-64.4495033086921
109245400,-64.4547807635462
109445300,-64.8080665443796
109645200,-65.0651504726161
109845100,-64.8564074667588
110045000,-64.4589684471917
110244900,-63.8726551923011
110444800,-63.4305084275594
110644700,-63.0627259509127
110844600,-63.1280925546274
111044500,-63.4293155195384
111244400,-64.291849673208
111444300,-63.8713560054487
111644200,-64.5073799195565
111844100,-65.412691889215
112044000,-65.3571025109015
112243900,-65.0423888484318
112443800,-64.7562400487672
112643700,-64.3279134773216
112843600,-62.5936786663496
113043500,-59.6243752115498
113243400,-56.9651741777813
113443300,-55.1037439612044
113643200,-54.0585407616966
113843100,-53.8402009596075
114043000,-54.7133128409899
114242900,-56.3262993872503
114442800,-58.6651181839764
114642700,-61.6490361808202
114842600,-63.6763318757625
115042500,-64.8623107640646
115242400,-64.4501139234496
115442300,-64.6800432521118
115642200,-64.7709850132855
115842100,-65.6192165006726
116042000,-65.3633366538134
116241900,-65.2979067697676
116441800,-65.0141128761401
116641700,-64.9229239678367
116841600,-64.6572120481806
117041500,-65.1770253652467
117241400,-64.9115333368932
117441300,-65.4042438637353
117641200,-65.473555659011
117841100,-65.4048073958391
118041000,-64.8405293225168
118240900,-65.3889331738884
118440800,-64.4451059481638
118640700,-64.7148867008122
118840600,-64.3926724437149
119040500,-65.029593293057
119240400,-64.7378868169412
119440300,-64.3764209724325
119640200,-64.4660808880218
119840100,-64.5371575779011
120040000,-64.4468533548968
120239900,-64.2633317747267
120439800,-64.5992383848317
120639700,-64.69116574264
120839600,-64.4080629640355
121039500,-64.5535968925138
121239400,-64.8337552823232
121439300,-64.8376798730603
121639200,-64.511378939202
121839100,-65.2285034045896
122039000,-63.4294822028344
122238900,-63.9002187693919
122438800,-64.0953182187971
122638700,-64.1794258388502
122838600,-64.9181530538445
123038500,-64.2013426985012
123238400,-63.8864369416827
123438300,-63.8091667094457
123638200,-64.4945249457179
123838100,-64.2515599952954
124038000,-64.7259389673799
124237900,-64.4347422751662
124437800,-64.4301011994979
124637700,-64.595068220805
124837600,-64.0342436282588
125037500,-64.4891434750306
125237400,-64.1123739815656
125437300,-64.6736899874701
125637200,-64.1181769147028
125837100,-64.497022715005
126037000,-64.0399093408937
126236900,-65.24220446782
126436800,-64.4685648520032
126636700,-64.7840161081606
126836600,-64.8646951093196
127036500,-64.2753653575911
127236400,-64.8684413654281
127436300,-64.5169206530632
127636200,-64.3995588337533
127836100,-64.351244399602
128036000,-64.5805657174245
128235900,-65.0893213699907
128435800,-64.4415621999929
128635700,-64.2311170289903
128835600,-64.286711646448
129035500,-64.8857128538765
129235400,-64.042148846157
129435300,-64.1150157788897
129635200,-64.4390212859045
129835100,-64.9824550374076
130035000,-64.7409371431265
130234900,-64.6850645281163
130434800,-64.5300336928217
130634700,-64.3960922265433
130834600,-64.6460436010811
131034500,-64.7466139169392
131234400,-65.0088949019681
131434300,-64.7444371752019
131634200,-64.8449379903487
131834100,-64.5755631498962
132034000,-64.8829916963892
132233900,-64.6319366355964
132433800,-65.4013252257953
132633700,-64.4725618915298
132833600,-65.1468545542909
133033500,-64.2068159726916
133233400,-64.4934830675098
133433300,-64.1637442989072
133633200,-65.1911819693215
133833100,-64.4221353141551
134033000,-64.4527948719395
134232900,-64.62950985575
134432800,-64.6467499140354
134632700,-64.7982200880109
134832600,-65.1054556162114
135032500,-64.1771580557959
135232400,-63.8570374930372
135432300,-64.9606392897723
135632200,-64.2375727276934
135832100,-63.9266020622434
136032000,-64.5012753718021
136231900,-64.5839790244
136431800,-64.2620605464275
136631700,-64.4522460736559
136831600,-64.198004032905
137031500,-64.2309825998065
137231400,-64.1179600364365
137431300,-64.6341972619591
137631200,-64.0618932221548
137831100,-64.4748156123201
138031000,-64.382912330374
138230900,-63.6161140853368
138430800,-64.3500931600182
138630700,-64.324329937376
138830600,-64.1180793353024
139030500,-63.4393823316961
139230400,-63.2934411709047
139430300,-62.4794866844913
139630200,-62.4900946652437
139830100,-62.6976355984314
140030000,-62.7762590430124
140229900,-62.7675507115073
140429800,-63.2030667059455
140629700,-63.7716241066186
140829600,-63.4627685421548
141029500,-63.7918361371991
141229400,-63.9501877536554
141429300,-63.2620471764007
141629200,-63.3326199002309
141829100,-63.405090269088
142029000,-63.6780128439851
142228900,-63.2079211529625
142428800,-63.5442475703106
142628700,-63.3798090249534
142828600,-62.8403981759558
143028500,-63.441422342506
143228400,-63.2470500433609
143428300,-62.9227157722994
143628200,-62.1941416338544
143828100,-62.0892098488884
144028000,-62.6073832634817
144227900,-62.3239175395794
144427800,-62.1279596238775
144627700,-62.251047522182
144827600,-61.9475600495034
145027500,-61.8242059594673
145227400,-61.4399012898244
145427300,-61.3297651267587
145627200,-61.2284771234558
145827100,-61.1994741019551
146027000,-60.5525605684389
146226900,-59.910791429915
146426800,-59.6782199562576
146626700,-59.3471930677294
146826600,-59.1483436624854
147026500,-58.4399730562603
147226400,-57.8808689614306
147426300,-58.2768662774089
147626200,-56.9206278886148
147826100,-55.8086408552496
148026000,-52.5658073111495
148225900,-44.6885801513607
148425800,-36.3077104211398
148625700,-29.4216105840998
148825600,-24.1678634757428
149025500,-19.9812606776519
149225400,-16.9560762794767
149425300,-14.9288436396087
149625200,-13.8825897384936
149825100,-13.7858955886253
150025000,-14.6186954445877
150224900,-16.4865814416077
150424800,-19.3423243061127
150624700,-23.2081995194417
150824600,-28.3063235694411
151024500,-34.7091248500931
151224400,-42.8150838369831
151424300,-51.8758750846512
151624200,-55.3097788364577
151824100,-56.2188717953004
152024000,-57.3000441918534
152223900,-58.0292648535001
152423800,-58.403744334983
152623700,-59.0831958480538
152823600,-58.9978487404458
153023500,-59.3564491774403
153223400,-60.6938887888739
153423300,-60.9604525968057
153623200,-60.7921400942542
153823100,-60.9846243892158
154023000,-61.1193573151459
154222900,-61.331145756525
154422800,-61.6730068208343
154622700,-61.7790978181271
154822600,-62.8809998283666
155022500,-62.3301076268664
155222400,-62.1650471833901
155422300,-62.0546000254418
155622200,-63.100683604459
155822100,-62.7726579653566
156022000,-62.8178618435512
156221900,-62.5203638556156
156421800,-63.606716449709
156621700,-63.1889393770289
156821600,-63.155165235928
157021500,-63.3684633902038
157221400,-63.0722316704421
157421300,-63.2663967728879
157621200,-64.0736926184432
157821100,-63.4379512823285
158021000,-64.0277406866149
158220900,-63.3462125468924
158420800,-63.8877845632407
158620700,-64.4151397685676
158820600,-63.6821611671999
159020500,-63.2024135358062
159220400,-63.0673093288349
159420300,-62.7391370364002
159620200,-62.3418583627896
159820100,-61.9984184594016
160020000,-62.7113697876427
160219900,-62.6900731446375
160419800,-63.0344164823523
160619700,-64.4513726886785
160819600,-64.3394581576623
161019500,-64.1540104285874
161219400,-64.0881927119957
161419300,-63.6003618426579
161619200,-63.298573490748
161819100,-64.4159184021642
162019000,-64.0649243927783
162218900,-64.7957945788656
162418800,-64.949928832156
162618700,-63.8579176009974
162818600,-64.4017910110047
163018500,-64.3759284575271
163218400,-65.7326355631483
163418300,-64.3358744471989
163618200,-64.0820988696384
163818100,-64.7300618348655
164018000,-64.418470970935
164217900,-63.8909450425105
164417800,-64.0586200384972
164617700,-64.1802917377589
164817600,-64.4371940483171
165017500,-64.9081817537491
165217400,-64.2534593007775
165417300,-64.4136433120323
165617200,-64.7849984070029
165817100,-64.2912658793734
166017000,-64.0586541033086
166216900,-64.9861012311447
166416800,-64.8751881079151
166616700,-63.8125537985907
166816600,-64.3568371034656
167016500,-64.5690223115608
167216400,-64.6334809782035
167416300,-64.6699235675279
167616200,-64.3087311194751
167816100,-64.9950477900895
168016000,-64.0438902394617
168215900,-64.6186060442466
168415800,-63.7198460887716
168615700,-65.1662771820612
168815600,-64.5649927997695
169015500,-63.2745066724384
169215400,-63.0988093471007
169415300,-60.9768476965691
169615200,-60.0180773168863
169815100,-58.5809464672332
170015000,-58.4699466832838
170214900,-59.4984791807207
170414800,-61.0298834028305
170614700,-61.6764681214279
170814600,-64.0373839364103
171014500,-63.6495364181524
171214400,-64.1957527705565
171414300,-64.1116113516426
171614200,-64.2346941481317
171814100,-64.5027671656127
172014000,-63.7506948212271
172213900,-64.9324756358842
172413800,-64.7600523148346
172613700,-64.4040369904163
172813600,-64.4974079542546
173013500,-64.1324731219519
173213400,-64.5453863219558
173413300,-63.9916080773957
173613200,-64.6787442208993
173813100,-63.7803594146551
174013000,-64.0323946594306
174212900,-64.252294912717
174412800,-65.0572334185158
174612700,-65.1380630331599
174812600,-64.6866474536081
175012500,-64.4494681037501
175212400,-65.1773912770754
175412300,-64.7201090187865
175612200,-64.3525270436143
175812100,-64.350049203003
176012000,-65.27578306114
176211900,-64.8913470046385
176411800,-64.3126806851779
176611700,-64.519956783464
176811600,-64.6327555539295
177011500,-64.8135618907919
177211400,-64.637732133636
177411300,-64.6022861133157
177611200,-64.344276583621
177811100,-64.8609351233667
178011000,-64.3091868594193
178210900,-64.8034998004339
178410800,-64.9151416561975
178610700,-64.3337512670472
178810600,-64.2324033731199
179010500,-65.0561862728628
179210400,-64.3332714528248
179410300,-65.0335532681183
179610200,-64.4522806244893
179810100,-64.5178528773362
180010000,-64.462824374713
180209900,-64.1866952042028
180409800,-65.234583519735
180609700,-64.0381436610226
180809600,-64.0515812739787
181009500,-65.2494328114801
181209400,-64.5010577624052
181409300,-64.4567184370975
181609200,-64.5261010353975
181809100,-64.5882272537036
182009000,-64.8688524469842
182208900,-64.4634104395161
182408800,-64.3960100587234
182608700,-64.2008333040023
182808600,-65.1592256140102
183008500,-64.4672716196164
183208400,-63.8143075095693
183408300,-64.785733050612
183608200,-65.068605406412
183808100,-64.5944857631212
184008000,-64.450665980936
184207900,-64.5962719578628
184407800,-64.6734421285576
184607700,-63.8624827122378
184807600,-63.5080154261768
185007500,-63.4524994919756
185207400,-62.6595416139239
185407300,-61.8739377463542
185607200,-61.9724091089935
185807100,-62.0139593669683
186007000,-62.592078464481
186206900,-62.9517967464162
186406800,-63.9828267700087
186606700,-64.2451955206799
186806600,-64.7479536530957
187006500,-64.353455704443
187206400,-64.8240026732648
187406300,-64.5633243809055
187606200,-64.2091718318075
187806100,-64.5735785468812
188006000,-63.5150874099709
188205900,-62.43656220799
188405800,-61.8180117858101
188605700,-61.3595310579078
188805600,-61.6980534865826
189005500,-61.905447697821
189205400,-63.1809487076048
189405300,-63.7798354798588
189605200,-64.1978318089293
189805100,-65.0632656569705
190005000,-64.5074635461493
190204900,-65.1216293160055
190404800,-64.4133354032859
190604700,-64.4821055617748
190804600,-64.4388201736707
191004500,-64.6936506570018
191204400,-64.734654350321
191404300,-64.5797761557578
191604200,-64.6716890371651
191804100,-64.1820893550618
192004000,-65.0487146834855
192203900,-65.0966154647702
192403800,-64.5164285666371
192603700,-65.1336141719076
192803600,-64.3653747486535
193003500,-65.3008427177742
193203400,-64.8271157497844
193403300,-64.9497562507736
193603200,-64.6701860770556
193803100,-65.0892968366381
194003000,-64.0689314805963
194202900,-64.5636373984255
194402800,-64.7387150302906
194602700,-65.5181679310087
194802600,-64.7018272901188
195002500,-65.0466775806036
195202400,-64.8811165691234
195402300,-64.7275946201179
195602200,-64.4237337639661
195802100,-65.1065556769718
196002000,-65.1583800938021
196201900,-64.8378323532796
196401800,-64.9501570566305
196601700,-64.5514631535487
196801600,-65.0767966406599
197001500,-64.6414932320552
197201400,-64.0617228111027
197401300,-64.2458380785332
197601200,-65.2325522316607
197801100,-64.9134233965132
198001000,-64.7013687997069
198200900,-64.9508876728956
198400800,-65.7109617105858
198600700,-65.1545520720776
198800600,-64.6305867272774
199000500,-63.9113608383372
199200400,-64.2564181566683
199400300,-65.0768177078441
199600200,-64.7708652199517
199800100,-64.5587133421294
200000000,-64.594323861849
